pmid,has_online_dataset,pmid_found_in_dbs,ochsner_found_any_data,ochsner_found_geo_data,ochsner_found_arrayexpress_data,ochsner_found_smd_data,ochsner_data_ids,pubmed_is_humans,pubmed_is_animals,pubmed_is_mice,pubmed_is_fungi,pubmed_is_bacteria,pubmed_is_plants,pubmed_is_viruses,pubmed_is_cultured_cells,pubmed_is_cancer,pubmed_date_published,approx_date_published,pubmed_authors,pubmed_journal,pubmed_number_times_cited_in_pmc,impact_factor,discipline_journal,accession,in_centralized_db,data_available,pmids_from_links,pmids_from_links_in_ochsner_set,centralized_link_to_ochsner_pmid,if_no_link_then_what,dataset_in_ochsner,pmid_from_ochsner,pmid_from_links_or_ochsner,release_date,submission_date,submitter,contributors,species,number_samples,array_design,in_arrayexpress,in_geo,ochsner_journal,ochsner_other,journal_policy_requires
17556502,0,,0,0,0,0,,0,1,1,0,0,0,0,0,1,2007 Sep,9/1/07,"Jeong JW, Lee KY, Han SJ, Aronow BJ, Lydon JP, DeMayo FJ",Endocrinology,1,5.045,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17550982,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 Sep,9/1/07,"Stender JD, Frasor J, Komm B, Chang KC, Kraus WL, Katzenellenbogen BS",Mol Endocrinol,6,5.337,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17675577,0,,0,0,0,0,,1,1,0,0,0,0,0,1,0,2007 Sep,9/1/07,"Qi W, Chen X, Gilbert RE, Zhang Y, Waltham M, Schache M, Kelly DJ, Pollock CA",Am J Pathol,1,5.487,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17646168,0,,0,0,0,0,,0,1,1,0,0,0,0,0,1,2007 Sep 21,9/1/07,"Xie L, Jiang Y, Ouyang P, Chen J, Doan H, Herndon B, Sylvester JE, Zhang K, Molteni A, Reichle M, Zhang R, Haub MD, Baybutt RC, Wang W",J Biol Chem,0,5.581,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17709551,0,,0,0,0,0,,1,0,0,0,0,0,0,0,1,2007 Sep 1,9/1/07,"Greco SJ, Rameshwar P",J Immunol,3,6.068,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17785779,0,,0,0,0,0,,1,1,1,0,0,0,0,1,1,2007 Sep 15,9/1/07,"Sakuishi K, Oki S, Araki M, Porcelli SA, Miyake S, Yamamura T",J Immunol,0,6.068,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17562872,0,,0,0,0,0,,0,1,1,0,0,0,0,0,0,2007 Sep,9/1/07,"Richardson SH, Starborg T, Lu Y, Humphries SM, Meadows RS, Kadler KE",Mol Cell Biol,1,6.42,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17591699,0,,0,0,0,0,,0,1,1,0,0,0,0,1,0,2007 Sep,9/1/07,"Cho MK, Kim WD, Ki SH, Hwang JI, Choi S, Lee CH, Kim SG",Mol Cell Biol,0,6.42,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17804723,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 Sep 1,9/1/07,"van Staveren WC, Delys L, Duprez L, Andry G, Franc B, Thomas G, Libert F, Dumont JE, Detours V, Maenhaut C",Cancer Res,2,7.672,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17823410,0,,0,0,0,0,,1,1,1,0,0,0,0,1,1,2007 Sep 15,9/1/07,"Corney DC, Godwin AK, Wang W, Nikitin AY",Cancer Res,11,7.672,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17703193,0,,0,0,0,0,,0,1,0,0,0,0,0,0,0,2007 Sep 5,9/1/07,"Ferg M, Sanges R, Gehrig J, Kiss J, Bauer M, Lovas A, Szabo M, Yang L, Straehle U, Pankratz MJ, Olasz F, Stupka E",EMBO J,4,8.662,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17728400,0,,0,0,0,0,,1,0,0,0,0,0,0,0,1,2007 Sep 4,9/1/07,"Roy S, Patel D, Khanna S, Gordillo GM, Biswas S, Friedman A, Sen CK",Proc Natl Acad Sci U S A,2,9.598,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17766437,0,,0,0,0,0,,0,1,0,0,0,0,0,0,0,2007 Sep 11,9/1/07,"Hwang JS, Ohyanagi H, Hayakawa S, Osato N, Ikeo K, David CN, Fujisawa T, Gojobori T",Proc Natl Acad Sci U S A,0,9.598,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17823244,0,,0,0,0,0,,0,0,0,0,0,1,0,0,0,2007 Sep 18,9/1/07,"Vanderauwera S, De Block M, Van de Steene N, van de Cotte B, Metzlaff M, Van Breusegem F",Proc Natl Acad Sci U S A,0,9.598,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17855562,0,,0,0,0,0,,0,1,0,0,0,0,0,1,0,2007 Sep 18,9/1/07,"Lyssiotis CA, Walker J, Wu C, Kondo T, Schultz PG, Wu X",Proc Natl Acad Sci U S A,1,9.598,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17875987,0,,0,0,0,0,,1,1,1,0,0,0,0,1,1,2007 Sep 25,9/1/07,"Tazawa H, Tsuchiya N, Izumiya M, Nakagama H",Proc Natl Acad Sci U S A,8,9.598,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17873875,1,0,1,0,1,0,E-TABM-305,1,0,0,0,0,0,0,0,0,2007 Oct,10/1/07,"Curran JE, Johnson MP, Dyer TD, Charlesworth J, Cole SA, Jowett JB, Abraham LJ, Rainwater DL, Comuzzie AG, Mahaney MC, Almasy L, MacCluer JW, Kissebah AH, Collier GR, Moses EK, Blangero J",Nat Genet,30,25.556,1,E-TABM-305,1,1,,,0,"INCOMPLETE CITATION, no PMID",TRUE,['17873875'],17873875,7/24/07,None,Harald Goring,Harald Goring,Homo sapiens,1240,A-MEXP-691: Illumina Human-6 v1 Expression BeadChip,1,0,0,0,1
17640989,1,0,1,0,0,0,http://animalsciences.missouri.edu/research/supplemental_data/,0,1,0,0,0,0,0,0,1,2007 Oct,10/1/07,"Ross JW, Ashworth MD, White FJ, Johnson GA, Ayoubi PJ, DeSilva U, Whitworth KM, Prather RS, Geisert RD",Endocrinology,0,5.045,1,,0,1,,,0,,,,,,,,,Swine,,Other,0,0,0,1,0
17898169,1,1,1,1,0,0,GSE4302,1,0,0,0,0,0,0,0,1,2007 Oct 2,10/1/07,"Woodruff PG, Boushey HA, Dolganov GM, Barker CS, Yang YH, Donnelly S, Ellwanger A, Sidhu SS, Pantoja C, Erle DJ, Yamamoto KR, Fahy JV",Proc Natl Acad Sci U S A,2,9.598,0,GSE4302,1,1,[u'17898169'],[u'17898169'],1,,TRUE,['17898169'],17898169,12-Oct-07,24-Feb-06,Prescott Gurney Woodruff,Woodruff PG,Homo sapiens,118,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,1,1,0,0,1
17925448,1,1,1,1,0,0,GSE4826,0,0,0,1,0,0,0,0,0,2007 Oct 16,10/1/07,"Venkatasubrahmanyam S, Hwang WW, Meneghini MD, Tong AH, Madhani HD",Proc Natl Acad Sci U S A,2,9.598,0,GSE4826,1,1,[u'17925448'],[u'17925448'],1,,TRUE,['17925448'],17925448,17-May-06,13-May-06,Shivkumar Venkatasubrahmanyam,Venkatasubrahmanyam S,Saccharomyces cerevisiae,16,GPL3756: UCSF Madhani S. cerevisiae ORFarray v2,0,1,0,0,1
17640998,1,1,1,1,0,0,GSE5054,1,0,0,0,0,0,0,1,1,2007 Oct,10/1/07,"Wang SH, Van Antwerp M, Kuick R, Gauger PG, Doherty GM, Fan YY, Baker JR Jr",Endocrinology,0,5.045,1,GSE5054,1,1,[u'17640998'],[u'17640998'],1,,TRUE,['17640998'],17640998,24-Aug-07,12-Jun-06,Rork Kuick,Baker JR,Homo sapiens,20,GPL96: [HG-U133A] Affymetrix Human Genome U133A Array,1,1,0,0,0
17913878,1,0,1,1,0,0,GSE5504,1,0,0,0,0,0,0,0,0,2007 Oct 9,10/1/07,"Roach JC, Smith KD, Strobe KL, Nissen SM, Haudenschild CD, Zhou D, Vasicek TJ, Held GA, Stolovitzky GA, Hood LE, Aderem A",Proc Natl Acad Sci U S A,1,9.598,0,GSE5504,1,1,[u'15668391'],,0,PMID_to_prev_paper_by_same_authors,TRUE,['17913878'],17913878,10-Aug-07,11-Aug-06,Jared C Roach,Roach JC,Homo sapiens,10,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,0,1,0,0,1
17913887,1,1,1,1,0,0,GSE6256,0,1,1,0,1,0,0,0,1,2007 Oct 9,10/1/07,"Schwegmann A, Guler R, Cutler AJ, Arendse B, Horsnell WG, Flemming A, Kottmann AH, Ryan G, Hide W, Leitges M, Seoighe C, Brombacher F",Proc Natl Acad Sci U S A,1,9.598,0,GSE6256,1,1,[u'17913887'],[u'17913887'],1,,TRUE,['17913887'],17913887,12-Sep-07,9-Nov-06,Anita R Schwegmann,Schwegmann A,Mus musculus,8,GPL4517: UCT_Brombacher_lab_Mus_MEEBO_40K_version1,0,1,0,0,1
17664279,1,1,1,1,0,0,"GSE6319,GSE6326,GSE6327,GSE6331",0,0,0,1,0,0,0,0,0,2007 Oct,10/1/07,"Jin Y, Rodriguez AM, Stanton JD, Kitazono AA, Wyrick JJ",Mol Cell Biol,2,6.42,1,GSE6331,1,1,[u'17664279'],[u'17664279'],1,,TRUE,['17664279'],17664279,1-Aug-07,20-Nov-06,John J. Wyrick,None,Saccharomyces cerevisiae,20,GPL90: [YG_S98] Affymetrix Yeast Genome S98 Array,0,1,0,0,1
17682054,1,1,1,1,0,0,GSE6711,1,1,1,0,0,0,0,1,1,2007 Oct,10/1/07,"Lu NZ, Collins JB, Grissom SF, Cidlowski JA",Mol Cell Biol,0,6.42,1,GSE6711,1,1,[u'17682054'],[u'17682054'],1,,TRUE,['17682054'],17682054,20-Dec-07,11-Jan-07,NIEHS Microarray Core,Lu NZ,Homo sapiens,60,GPL1708: Agilent-012391 Whole Human Genome Oligo Microarray G4112A (Feature Number version),1,1,0,0,1
17507667,1,1,1,1,0,0,GSE6982,1,1,0,0,0,0,0,0,0,2007 Oct,10/1/07,"Jacquelin B, Mayau V, Brysbaert G, Regnault B, Diop OM, Rogge L, Benecke A",FASEB J,0,6.791,0,GSE6982,1,1,[u'17507667'],[u'17507667'],1,,TRUE,['17507667'],17507667,1-Oct-07,7-Feb-07,Beatrice JACQUELIN,Jacquelin B,Macaca mulatta,14,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,0,1,0,0,0
17536014,1,1,1,1,0,0,GSE7019,1,0,0,0,0,0,0,1,1,2007 Oct 1,10/1/07,"Deregibus MC, Cantaluppi V, Calogero R, Lo Iacono M, Tetta C, Biancone L, Bruno S, Bussolati B, Camussi G",Blood,2,10.896,1,GSE7019,1,1,[u'17536014'],[u'17536014'],1,,TRUE,['17536014'],17536014,6-Jun-07,13-Feb-07,Raffaele A Calogero,Deregibus MC,Homo sapiens,6,GPL2507: Sentrix Human-6 Expression BeadChip,0,1,0,0,1
17609433,1,1,1,1,0,0,GSE7150,0,1,1,0,0,0,0,0,1,2007 Oct,10/1/07,"Pangas SA, Jorgez CJ, Tran M, Agno J, Li X, Brown CW, Kumar TR, Matzuk MM",Mol Endocrinol,3,5.337,1,GSE7150,1,1,[u'17609433'],[u'17609433'],1,,TRUE,['17609433'],17609433,28-Dec-07,27-Feb-07,Martin Matzuk,Matzuk MM,Mus musculus,5,GPL1261: [Mouse430_2] Affymetrix Mouse Genome 430 2.0 Array,1,1,0,0,0
17911395,1,1,1,1,0,0,GSE8514,1,0,0,0,0,0,0,0,1,2007 Oct,10/1/07,"Ye P, Mariniello B, Mantero F, Shibata H, Rainey WE",J Endocrinol,0,2.636,1,GSE8514,1,1,[u'17911395'],[u'17911395'],1,,TRUE,['17911395'],17911395,19-Jul-07,18-Jul-07,Ping Ye,Ye P,Homo sapiens,15,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,1,1,0,0,0
17901201,1,1,1,1,0,0,GSE8573,0,1,1,1,1,1,0,0,1,2007 Oct 9,10/1/07,"Wilson JW, Ott CM, Ramamurthy R, Quick L, Porwollik S, Cheng P, McClelland M, Tsaprailis G, Radabaugh T, Hunt A, Fernandez D, Richter E, Shah M, Kilcoyne M, Joshi L, Hing S, Parra M, Dumars P, Norwood K, Bober R, Devich J, Ruggles A, Goulart C, Rupert M, Stodieck L, Stafford P, Catella L, Schurr MJ, Buchanan K, Morici L, McCracken J, Allen P, Hammond T, Vogel J, Nelson R, Pierson DL, Nickerson CA",Proc Natl Acad Sci U S A,2,9.598,0,GSE8573,1,1,[u'17901201'],[u'17901201'],1,,TRUE,['17901201'],17901201,13-Sep-07,24-Jul-07,Michael McClelland,Wilson J,Salmonella enterica,24,GPL4805: STv7bS_MMCC,0,1,0,0,1
17640988,0,,0,0,0,0,,1,0,0,0,0,0,0,1,0,2007 Oct,10/1/07,"Fusi L, Takano M, Higham J, Salker MS, Goto T, Edassery S, Klingel K, Boini KM, Palmada M, Kamps R, Groothuis PG, Lam EW, Smith SK, Lang F, Sharkey AM, Brosens JJ",Endocrinology,0,5.045,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17823277,0,,0,0,0,0,,1,0,0,0,0,0,0,0,1,2007 Oct,10/1/07,"Yung HW, Johns J, Korolchuk S, Jauniaux E, Burton GJ",Am J Pathol,4,5.487,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17823286,0,,0,0,0,0,,1,1,1,0,0,0,0,0,1,2007 Oct,10/1/07,"Tobin DJ, Kamenisch Y, Berneburg M, Funk W, Paus R",Am J Pathol,0,5.487,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17711846,0,,0,0,0,0,,1,1,1,0,0,0,0,1,1,2007 Oct 12,10/1/07,"Greer EL, Oskoui PR, Banko MR, Maniar JM, Gygi MP, Gygi SP, Brunet A",J Biol Chem,5,5.581,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17716978,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 Oct 19,10/1/07,"Cheng J, Yu DV, Zhou JH, Shapiro DJ",J Biol Chem,1,5.581,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17878365,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 Oct 1,10/1/07,"Lee JK, Mathew SO, Vaidya SV, Kumaresan PR, Mathew PA",J Immunol,1,6.068,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17911627,0,,0,0,0,0,,0,1,1,0,1,0,0,1,0,2007 Oct 15,10/1/07,"Miyazaki S, Ishikawa F, Shimizu K, Ubagai T, Edelstein PH, Yamaguchi K",J Immunol,0,6.068,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17709396,0,,0,0,0,0,,1,1,0,0,0,0,0,1,1,2007 Oct,10/1/07,"Scibetta AG, Santangelo S, Coleman J, Hall D, Chaplin T, Copier J, Catchpole S, Burchell J",Mol Cell Biol,2,6.42,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17909047,0,,0,0,0,0,,1,1,1,0,0,0,0,0,1,2007 Oct 1,10/1/07,"Buchanan FG, Holla V, Katkuri S, Matta P, DuBois RN",Cancer Res,0,7.672,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17942899,0,,0,0,0,0,,1,1,1,0,0,0,0,0,1,2007 Oct 15,10/1/07,"Ehata S, Hanyu A, Hayashi M, Aburatani H, Kato Y, Fujime M, Saitoh M, Miyazawa K, Imamura T, Miyazono K",Cancer Res,1,7.672,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17942926,0,,0,0,0,0,,0,1,1,0,0,0,0,0,1,2007 Oct 15,10/1/07,"Shen G, Khor TO, Hu R, Yu S, Nair S, Ho CT, Reddy BS, Huang MT, Newmark HL, Kong AN",Cancer Res,0,7.672,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17911267,0,,0,0,0,0,,1,1,1,0,0,0,0,1,1,2007 Oct 9,10/1/07,"Zhou J, Wulfkuhle J, Zhang H, Gu P, Yang Y, Deng J, Margolick JB, Liotta LA, Petricoin E 3rd, Zhang Y",Proc Natl Acad Sci U S A,0,9.598,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17940048,0,,0,0,0,0,,0,1,1,0,0,0,0,0,1,2007 Oct 16,10/1/07,"Asakura A, Hirai H, Kablar B, Morita S, Ishibashi J, Piras BA, Christ AJ, Verma M, Vineretsky KA, Rudnicki MA",Proc Natl Acad Sci U S A,0,9.598,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17942684,0,,0,0,0,0,,1,0,0,0,0,0,0,0,0,2007 Oct 23,10/1/07,"Wenzlau JM, Juhl K, Yu L, Moua O, Sarkar SA, Gottlieb P, Rewers M, Eisenbarth GS, Jensen J, Davidson HW, Hutton JC",Proc Natl Acad Sci U S A,8,9.598,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17942703,0,,0,0,0,0,,1,1,0,0,0,0,0,0,0,2007 Oct 23,10/1/07,"Bodyak N, Ayus JC, Achinger S, Shivalingappa V, Ke Q, Chen YS, Rigor DL, Stillman I, Tamez H, Kroeger PE, Karumanchi SA, Thadhani R, Kang PM",Proc Natl Acad Sci U S A,0,9.598,0,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17644732,0,,0,0,0,0,,0,1,1,0,0,0,0,0,1,2007 Oct 15,10/1/07,"Chen Y, Haviernik P, Bunting KD, Yang YC",Blood,0,10.896,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
17673513,1,1,1,0,1,0,E-TABM-275,0,1,1,0,0,0,0,0,1,2007 Nov,11/1/07,"Cederroth CR, Schaad O, Descombes P, Chambon P, Vassalli JD, Nef S",Endocrinology,0,5.045,1,E-TABM-275,1,1,['17673513'],['17673513'],1,,TRUE,['17673513'],17673513,6/2/07,None,Olivier Schaad,Olivier Schaad,Mus musculus,12,A-AFFY-45: Affymetrix GeneChip  Mouse Genome 430 2.0 [Mouse430_2],1,0,0,0,0
17971436,1,1,1,0,1,0,E-MEXP-1092,0,0,0,0,0,1,0,0,0,2007 Nov 13,11/1/07,"Naoumkina M, Farag MA, Sumner LW, Tang Y, Liu CJ, Dixon RA",Proc Natl Acad Sci U S A,3,9.598,0,E-MEXP-1092,1,1,['17971436'],['17971436'],1,,TRUE,['17971436'],17971436,5/2/07,None,Yuhong Tang,Yuhong Tang,Medicago truncatula,16,A-AFFY-71: Affymetrix GeneChip  Medicago Genome Array,1,0,0,0,1
17804411,1,0,1,0,0,0,http://www.jbc.org/cgi/content/full/M705856200/DC1,0,0,0,1,0,0,0,0,0,2007 Nov 9,11/1/07,"Meyer V, Damveld RA, Arentshorst M, Stahl U, van den Hondel CA, Ram AF",J Biol Chem,1,5.581,1,,0,1,,,0,,,,,,,,,Aspergillus niger,,Affymetrix,0,0,1,0,1
17875647,1,0,1,0,0,0,http://www.jbc.org/cgi/content/full/M703424200/DC1,0,0,0,0,1,0,0,0,0,2007 Nov 16,11/1/07,"Kanai T, Akerboom J, Takedomi S, van de Werken HJ, Blombach F, van der Oost J, Murakami T, Atomi H, Imanaka T",J Biol Chem,3,5.581,1,,0,1,,,0,,,,,,,,,Escherichia coli,,Other,0,0,1,0,1
17761682,1,0,1,1,0,0,GSE5615,0,0,0,0,1,1,0,0,0,2007 Nov 2,11/1/07,"Gust AA, Biswas R, Lenz HD, Rauhut T, Ranf S, Kemmerling B, Glawischnig E, Lee J, Felix G",J Biol Chem,2,5.581,1,GSE5615,1,1,,,0,no_citation,TRUE,['17761682'],17761682,8-Jan-07,25-Aug-06,  Nottingham Arabidopsis Stock Centre (NASC),Brunner F,Arabidopsis thaliana,42,GPL198: [ATH1-121501] Affymetrix Arabidopsis ATH1 Genome Array,0,1,0,0,1
17984051,1,1,1,1,0,0,GSE5652,0,1,0,0,0,0,0,0,1,2007 Nov 13,11/1/07,"Bushel PR, Heinloth AN, Li J, Huang L, Chou JW, Boorman GA, Malarkey DE, Houle CD, Ward SM, Wilson RE, Fannin RD, Russo MW, Watkins PB, Tennant RW, Paules RS",Proc Natl Acad Sci U S A,4,9.598,0,GSE5652,1,1,[u'17984051'],[u'17984051'],1,,TRUE,['17984051'],17984051,19-Sep-07,28-Aug-06,Pierre Robert Bushel,None,Rattus norvegicus,356,GPL890: Agilent-011868 Rat Oligo Microarray G4130A (Feature Number version),1,1,0,0,1
18006812,1,0,1,1,0,0,GSE6338,1,0,0,0,0,0,0,0,1,2007 Nov 15,11/1/07,"Piccaluga PP, Agostinelli C, Califano A, Carbone A, Fantoni L, Ferrari S, Gazzola A, Gloghini A, Righi S, Rossi M, Tagliafico E, Zinzani PL, Zupo S, Baccarani M, Pileri SA",Cancer Res,1,7.672,1,GSE6338,1,1,[u'17304354'],,0,PMID_to_another_paper_same_authors,TRUE,['18006812'],18006812,25-Dec-06,21-Nov-06,pier paolo piccaluga,Piccaluga P,Homo sapiens,60,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,0,1,0,0,1
17994089,1,1,1,1,0,0,GSE6640,0,1,0,0,0,0,0,0,0,2007 Nov 8,11/1/07,"Zhang Y, Sturgill D, Parisi M, Kumar S, Oliver B",Nature,5,28.751,0,GSE6640,1,1,[u'17994089'],[u'17994089'],1,,TRUE,['17994089'],17994089,8-Nov-07,4-Jan-07,David Sturgill,Sturgill D,Drosophila ananassae,72,GPL4628: Nimblegen Dana expression custom array/2005-06-03_D_ananassae_50mer,0,1,0,0,1
17978178,1,1,1,1,0,0,GSE7270,1,1,1,0,0,0,0,0,1,2007 Nov 6,11/1/07,"Xu Q, Majumder PK, Ross K, Shim Y, Golub TR, Loda M, Sellers WR",Proc Natl Acad Sci U S A,1,9.598,0,GSE7270,1,1,[u'17978178'],[u'17978178'],1,,TRUE,['17978178'],17978178,12-Oct-07,14-Mar-07,qing xu,Xu Q,Mus musculus,24,GPL339: [MOE430A] Affymetrix Mouse Expression 430A Array,1,1,0,0,1
17724083,1,1,1,1,0,0,"GSE7337,GSE7338",0,0,0,1,0,0,0,0,0,2007 Nov,11/1/07,"Parra MA, Wyrick JJ",Mol Cell Biol,0,6.42,1,GSE7337,1,1,[u'17724083'],[u'17724083'],1,,TRUE,['17724083'],17724083,11-Oct-07,22-Mar-07,John J. Wyrick,Parra MA,Saccharomyces cerevisiae,6,GPL90: [YG_S98] Affymetrix Yeast Genome S98 Array,1,1,0,0,1
17724083,1,1,1,1,0,0,"GSE7337,GSE7338",0,0,0,1,0,0,0,0,0,2007 Nov,11/1/07,"Parra MA, Wyrick JJ",Mol Cell Biol,0,6.42,1,GSE7338,1,1,[u'17724083'],[u'17724083'],1,,TRUE,['17724083'],17724083,11-Oct-07,22-Mar-07,John J. Wyrick,Parra MA,Saccharomyces cerevisiae,6,GPL90: [YG_S98] Affymetrix Yeast Genome S98 Array,1,1,0,0,1
17974957,1,1,1,1,0,0,GSE7803,1,1,0,0,0,0,0,1,1,2007 Nov 1,11/1/07,"Zhai Y, Kuick R, Nan B, Ota I, Weiss SJ, Trimble CL, Fearon ER, Cho KR",Cancer Res,0,7.672,1,GSE7803,1,1,[u'17974957'],[u'17974957'],1,,TRUE,['17974957'],17974957,11-Dec-07,15-May-07,Rork Kuick,Zhai Y,Homo sapiens,41,GPL96: [HG-U133A] Affymetrix Human Genome U133A Array,1,1,0,0,1
18006811,1,0,1,1,0,0,GSE8087,1,0,0,0,0,0,0,1,1,2007 Nov 15,11/1/07,"Schunke D, Span P, Ronneburg H, Dittmer A, Vetter M, Holzhausen HJ, Kantelhardt E, Krenkel S, Sweep FC, Thomssen C, Dittmer J",Cancer Res,0,7.672,1,GSE8087,1,1,,,0,no_citation,TRUE,['18006811'],18006811,13-Jun-07,12-Jun-07,Juergen Dittmer,Dittmer J,Homo sapiens,6,GPL96: [HG-U133A] Affymetrix Human Genome U133A Array,0,1,0,0,1
17664351,1,1,0,0,0,0,,1,1,0,0,0,0,0,1,0,2007 Nov 1,11/1/07,"Szatmari I, Agostini M, Nagy T, Gurnell M, Barta E, Chatterjee K, Nagy L",Blood,4,10.896,1,GSE8658,1,1,[u'17664351'],[u'17664351'],1,,FALSE,,17664351,20-Aug-07,2-Aug-07,Istvan Szatmari,Szatmari I,Homo sapiens,63,GPL570: [HG-U133_Plus_2] Affymetrix Human Genome U133 Plus 2.0 Array,1,1,0,0,1
17975066,1,1,1,1,0,0,GSE8934,0,0,0,0,0,1,0,0,0,2007 Nov 2,11/1/07,"Brady SM, Orlando DA, Lee JY, Wang JY, Koch J, Dinneny JR, Mace D, Ohler U, Benfey PN",Science,10,26.372,0,GSE8934,1,1,[u'17975066'],[u'17975066'],1,,TRUE,['17975066'],17975066,5-Nov-07,31-Aug-07,Siobhan M Brady,Brady SM,Arabidopsis thaliana,33,GPL198: [ATH1-121501] Affymetrix Arabidopsis ATH1 Genome Array,1,1,0,0,1
18042454,1,1,1,1,0,0,GSE9045,1,1,0,0,0,0,0,1,1,2007 Nov 30,11/1/07,"Rocques N, Abou Zeid N, Lecoin L, Pouponnot C",Mol Cell,1,13.156,0,GSE9045,1,1,[u'18042454'],[u'18042454'],1,,TRUE,['18042454'],18042454,25-Dec-07,14-Sep-07,CELIO POUPONNOT,Rocques N,Gallus gallus,6,GPL1836: FHCRC Chicken 13K v2.0,0,1,0,0,1
17978184,1,1,1,1,0,0,GSE9335,1,0,0,0,0,0,0,0,0,2007 Nov 6,11/1/07,"Abrahams BS, Tentler D, Perederiy JV, Oldham MC, Coppola G, Geschwind DH",Proc Natl Acad Sci U S A,1,9.598,0,GSE9335,1,1,[u'17978184'],[u'17978184'],1,,TRUE,['17978184'],17978184,31-Oct-07,16-Oct-07,Brett S Abrahams,Abrahams BS,Homo sapiens,25,GPL96: [HG-U133A] Affymetrix Human Genome U133A Array,1,1,0,0,1
17984056,1,0,1,1,0,0,GSE9397,1,0,0,0,0,0,0,0,0,2007 Nov 13,11/1/07,"Dixit M, Ansseau E, Tassin A, Winokur S, Shi R, Qian H, Sauvage S, van Acker AM, Leo O, Figlewicz D, Barro M, Belayew A, Chen YW",Proc Natl Acad Sci U S A,5,9.598,0,GSE9397,1,1,,,0,no_citation,TRUE,['17984056'],17984056,23-Oct-07,22-Oct-07,Eric Hoffman,Chen Y,Homo sapiens,20,GPL96: [HG-U133A] Affymetrix Human Genome U133A Array,0,1,0,0,1
17702850,0,,0,0,0,0,,0,1,0,0,0,0,0,1,1,2007 Nov,11/1/07,"Ribaux P, Ehses JA, Carrozzino F, Hammar E, Irminger JC, Donath MY, Halban PA",Endocrinology,0,5.045,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17652184,0,,0,0,0,0,,1,1,1,0,0,0,0,1,1,2007 Nov,11/1/07,"He A, Zhu L, Gupta N, Chang Y, Fang F",Mol Endocrinol,1,5.337,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17982131,0,,0,0,0,0,,1,0,0,0,0,0,0,1,1,2007 Nov,11/1/07,"Socci ND, Richstone L, Corton M, Behrendt N, Wulkfuhle J, Bochner B, Petricoin E",Am J Pathol,0,5.487,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,0
17690103,0,,0,0,0,0,,1,1,0,0,0,0,0,0,0,2007 Nov 9,11/1/07,"Li X, Liu H, Qin L, Tamasi J, Bergenstock M, Shapses S, Feyen JH, Notterman DA, Partridge NC",J Biol Chem,2,5.581,1,,0,0,,,0,,,,,,,,,,,,0,0,0,0,1
